Training,ROUGH,TWI,SLOPE,SPI,LANDCOVER,ELEVATION,CURVE,ASPECT
0,0.559095,-12.803443,22.319209,-0.368521,6,1914.5,0.752691,313.6521
0,0.556827,-13.06159,16.837579,-0.35382,6,1921.5,0.578993,6.115504
0,0.500762,-43.838648,10.226031,-0.356933,4,2802.5,0.0386,220.364532
0,0.506934,-18.982126,21.491887,-0.524878,6,2269.5,0.308796,65.112587
0,0.489332,4.732106,17.118352,0.070815,5,1117,-0.231597,195.068481
0,0.489161,23.975103,14.431961,0.39603,2,1123,-0.527527,169.902496
0,0.497726,-32.887363,11.700489,-0.338461,6,1573,0.231597,279.293304
0,0.499043,-7.007315,22.155992,-0.277017,6,1568,0.218731,155.09523
0,0.489729,-20.344918,18.243032,-0.561372,2,1605,0.939256,268.994904
0,0.482495,-4.328631,19.534046,-0.126093,2,1588,-0.694792,117.84758
0,0.413617,-16.630927,14.192114,-0.158142,2,1022,-1.067921,135
0,0.425838,1.496288,28.265581,-0.388885,2,1036,-1.196586,324.462311
0,0.499262,-15.5562,16.495673,-0.139961,6,1933,-0.643326,278.130096
0,0.473286,-19.144287,18.222119,-0.590089,6,1946,0.25733,342.979462
0,0.420105,-54.623756,7.356908,-0.304886,4,2790,-0.283063,167.828537
0,0.476809,-6.725669,22.906696,-0.294849,5,1083,0.643326,228.856796
0,0.483872,11.79218,19.966434,0.356656,5,1080,-0.630459,173.107574
0,0.53265,19.906223,15.329271,0.369046,5,1103,0.012867,219.64418
0,0.396913,7.388171,20.55658,0.169373,2,1121,-0.964989,291.501434
0,0.483873,-5.059306,18.943809,-0.02447,2,1493,-0.192998,165.96376
0,0.544253,-0.589,16.115589,0.146541,2,1487,-0.25733,175.364532
0,0.572836,-13.458806,21.630968,-0.116024,2,1586,0.128665,211.79892
0,0.543659,-21.043633,20.666867,-0.374163,2,1579,0.283063,105.255119
0,0.430977,-7.353711,28.115516,-0.355192,5,1369,-0.373129,135.971024
0,0.58471,-29.444241,20.728461,-0.979336,2,1089,1.904245,318.691376
0,0.588237,-19.848897,22.861299,-0.921332,5,1098,1.18372,343.495636
0,0.53466,-13.927214,16.74795,-0.160246,2,1394,0.566127,343.886597
0,0.498904,-15.317123,17.293209,-0.351788,2,1405,0.398862,330.255127
0,0.43759,-5.920023,15.877703,-0.091956,6,2261,0,146.309937
0,0.473334,22.807325,15.317347,0.410878,5,1055,-1.215886,202.479431
0,0.428897,1.894742,23.165754,0.124803,5,1078.5,-0.463195,304.159698
0,0.526444,-7.990313,26.267448,0.153124,2,1567,0.0386,262.146698
0,0.571788,-22.805695,18.440968,-0.242454,2,1577,0.598293,87.357452
0,0.466456,19.304949,12.478507,-0.034199,2,1356,-0.656193,51.009007
0,0.519692,-12.788366,14.997473,-0.170981,2,1400,0.0386,241.587341
0,0.40205,-8.231651,20.305415,-0.103231,2,1420.5,-0.405295,299.291351
0,0.563261,-16.476186,24.570073,-0.535063,4,2783.5,0.578993,285.983429
0,0.520349,-29.492655,16.352568,-0.520591,4,2789.5,-0.250897,203.198593
0,0.546169,-9.905513,18.548149,-0.13316,6,2238,0.791291,179.118591
0,0.573308,-43.606167,12.069342,-0.652006,5,1105,0.784858,312.878906
0,0.536286,-12.997203,23.243802,-0.166019,5,1107,-0.051466,185.194427
0,0.549659,-29.016025,16.578564,-0.330859,2,1518,0.424595,239.875687
0,0.578015,-32.186201,19.13078,-0.567705,2,1578,0.707659,310.236359
0,0.551478,-34.871609,19.822734,-0.749121,2,1578,0.797724,88.363426
0,0.53303,-13.917146,26.911004,-0.759326,2,1669,0.88779,321.991913
0,0.52103,-2.640308,32.087535,-0.242441,2,1670,0.797724,1.610301
0,0.525613,-19.176503,24.860287,-0.882957,5,1869,0.926389,269.483826
0,0.549647,-35.490278,20.540929,-1.079472,5,1884,2.03291,356.760315
0,0.602513,-40.512244,16.820952,-0.821728,4,2800,1.119387,293.875275
0,0.548028,-31.748135,13.886168,-0.586363,4,2326,0.29593,201.614777
0,0.554466,-2.594729,18.978709,0.054812,2,1310,0.398862,232.95752
0,0.462932,15.009559,15.135683,0.285122,6,1323,-0.784858,212.366638
0,0.522977,-24.930759,18.538591,-0.576189,2,1505,1.248052,263.41806
0,0.483505,20.436088,24.411835,0.883808,2,1177,-1.106521,165.96376
0,0.479707,4.352219,17.905323,0.149001,2,1392,0.064333,140.440338
0,0.472641,18.318281,18.192678,0.617826,2,1368,-0.643326,148.828644
0,0.584952,-21.88122,22.567106,-0.638007,2,1685,0.990722,265.525116
0,0.453539,-6.997407,28.59552,-0.457792,2,1710,0.090066,0
0,0.498368,1.592027,21.699397,-0.307448,5,1846,0.669059,258.023865
0,0.387163,37.223585,18.560735,0.101433,5,1856,-1.827046,180.507034
0,0.419501,22.129401,16.735338,-0.056447,5,1919,-1.055055,149.03624
0,0.446628,18.787949,14.282629,0.007074,2,837,-0.405295,144.293304
0,0.553055,-10.180669,15.823827,-0.383474,2,1309.5,0.598293,287.198547
0,0.465481,-19.997617,10.604849,-0.209875,2,1327,0.057899,286.699249
0,0.507413,3.192245,13.122265,0.13843,2,1344.5,-0.115799,279.323578
0,0.444377,-2.62003,25.65475,-0.222889,2,1378,-1.331685,258.690063
0,0.425678,29.736847,14.02085,-0.085808,6,1165.5,-0.231597,126.469231
0,0.451226,2.450834,15.237514,0.17309,2,1166,-0.810591,300.068573
0,0.508566,14.900272,14.468171,0.301286,2,1371.5,-0.636893,101.725113
0,0.508689,-79.373027,7.53627,-0.48502,2,1362,0.424595,169.99202
0,0.504471,-39.971095,15.771749,-0.514215,5,1515.5,0.173698,272.08255
0,0.566143,-46.659429,11.578128,-0.497983,5,1936,0.926389,293.805939
0,0.552423,-5.251357,21.605659,-0.136894,5,1913,-0.405295,60.172916
0,0.47131,33.247528,14.010061,0.348306,5,1906.5,-1.466783,176.496475
0,0.458897,96.225484,6.348895,0.056541,2,827,-0.443895,108.434952
0,0.479695,1.611164,21.354287,-0.043721,2,1044,-0.115799,143.530762
0,0.495208,-21.347224,12.460936,-0.343462,2,1040,0.115799,159.30455
0,0.477115,-8.571239,15.019304,-0.155928,2,1332,0.167265,278.392914
0,0.562644,-80.377672,8.091632,-0.337755,2,1348,0.694792,308.047028
0,0.451622,-5.07664,27.271784,-0.284791,2,1375,-0.218731,266.257019
0,0.504958,13.820518,17.572018,0.435841,6,1143,-0.566127,148.448608
0,0.532596,-6.0456,21.673455,-0.148181,2,1169,-0.025733,234.130173
0,0.545124,-24.473802,19.847273,-0.612281,5,1496,0.88779,255.801453
0,0.562743,-43.877211,13.834376,-0.440095,5,1507,0.578993,259.69516
0,0.470954,-19.797963,18.033366,-0.570486,5,1948,-0.283063,323.29715
0,0.468979,-10.981573,15.70256,0.174585,5,1932,-0.900656,92.489555
0,0.56983,-28.82525,24.785434,-0.490513,4,2759,0.25733,281.023468
0,0.510806,6.725599,20.14335,0.046824,2,822,-0.86849,200.224854
0,0.521059,-0.924127,19.166594,-0.045338,2,1016,-0.205864,169.640945
0,0.523893,-29.336344,15.833196,-0.429344,2,1028,0.913523,222.510452
0,0.482735,-3.332436,34.36559,0.016967,2,1385,-0.270197,192.458252
0,0.509339,-15.346946,16.091658,-0.303535,5,1966,0.308796,7.594644
0,0.520511,-23.690533,20.119019,-0.601908,5,1967,1.389584,5.28124
0,0.449966,-16.721897,15.641802,-0.333266,5,2002,-0.347396,217.146683
0,0.450456,2.236169,20.06888,0.205407,5,2011,-0.810591,190.30484
0,0.648855,-62.877543,13.358064,-0.690006,4,2770,0.977855,154.440033
0,0.442982,-10.522313,15.947243,-0.034256,2,871.5,-0.385996,237.994614
0,0.544506,-62.611059,8.764783,-0.35797,2,1351,0.385996,225
0,0.568994,-23.903758,16.664118,-0.658871,2,1343.5,1.293085,84.559669
0,0.477939,-57.88415,7.308634,-0.156864,6,1980.5,-0.501794,33.111343
0,0.531051,5.654112,12.778311,-0.121825,6,1980,-0.84919,106.389542
0,0.449589,27.283412,12.085561,-0.071128,5,1993,-0.694792,290.772247
0,0.46818,45.899053,10.976706,0.322786,5,1996.5,-0.810591,356.987213
0,0.574339,-35.510991,14.260498,-0.877295,5,2597.5,0.443895,188.695496
0,0.544457,9.769861,19.941079,0.439786,6,841,-0.077199,254.744888
0,0.40492,45.001377,7.763374,0.215559,2,864,-0.501794,229.398712
0,0.405591,3.564892,22.219567,0.1559,2,1276,-0.952122,128.962311
0,0.451684,10.983879,17.263628,0.284171,2,1266,-0.604726,190.619659
0,0.475908,-17.160473,14.694472,-0.457369,5,1352,0.373129,178.363419
0,0.431149,15.725323,16.281433,0.289707,2,1348,-0.656192,177.614059
0,0.360658,31.049533,26.270477,0.205927,2,923,-2.8821,81.869896
0,0.409497,4.495093,36.214454,0.11326,2,941,-1.209453,233.707367
0,0.465266,17.566266,13.275195,0.156275,6,1994,-0.733392,56.768288
0,0.493224,-9.365434,24.685326,-0.522437,6,2030,0.218731,52.79208
0,0.565286,3.946331,16.60927,0.259959,5,2009,-0.0386,44.118595
0,0.510695,-16.34562,26.941162,-0.817275,5,2397,1.157987,290.224854
0,0.529343,-34.062971,15.618622,-0.707909,5,2409,0.84919,310.030273
0,0.528441,-14.518161,14.296441,-0.277648,2,1329,0.231597,195.945389
0,0.458909,20.881314,12.886605,0.313336,2,1333,0,167.905243
0,0.56149,-30.752597,17.327016,-0.79597,5,1480,0.746258,31.526842
0,0.599924,-49.359087,13.841639,-0.841126,5,1481,1.402451,341.16156
0,0.435072,3.925222,31.240584,0.074883,2,938,-1.44105,85.90049
0,0.373617,14.407598,17.433553,-0.028742,2,922,-1.698381,231.340195
0,0.529698,-32.920129,17.002018,-0.805619,5,2123,0.784858,201.447739
0,0.455467,18.08352,19.174455,0.103183,6,2033,-0.733392,92.898575
0,0.466191,-0.497814,14.142273,0.061843,5,2030,-0.205864,6.952958
0,0.55422,-29.123623,20.583713,-1.068878,5,2682,1.582582,314.045166
0,0.539697,-40.346924,13.350996,-0.397198,4,2692,-0.012867,346.79892
0,0.477584,7.513899,27.20535,0.193652,2,634.5,-0.598293,96.196411
0,0.498451,37.641398,10.909381,0.142461,6,620,-0.714092,160.201126
0,0.540057,-35.847427,18.239811,-0.609135,2,888,1.73698,245.556046
0,0.503115,-2.149693,13.845723,0.070567,2,1297.5,-0.90709,171.027374
0,0.481481,-5.034365,29.988869,-0.51473,5,949.5,0.328096,88.417648
0,0.459199,-70.395238,9.489028,-0.258957,2,928.5,-0.250897,84.610687
0,0.568382,-21.613261,25.297063,0.07974,5,1226,1.466783,255.904388
0,0.436771,27.309657,22.421928,1.266617,5,1252,-1.177286,248.629379
0,0.501025,-44.079992,15.360692,-0.527355,5,2118.5,0.501794,263.157227
0,0.428382,-4.223338,23.152194,-0.399816,5,2052,0.636893,13.438189
0,0.417049,26.183144,10.801731,0.012462,5,2037,-1.042188,86.185928
0,0.454445,8.253143,19.595415,0.226942,2,627,-0.33453,118.009178
0,0.513444,-6.954717,7.533199,-0.118011,6,617,-0.308796,259.69516
0,0.49184,-9.322018,21.746336,-0.060907,2,1278,0.115799,210.96376
0,0.499685,-16.215951,19.691532,-0.515372,2,1249,0.527527,65.806793
0,0.469011,2.693428,13.802238,0.005204,2,1068,-0.347396,108.904579
0,0.559168,-0.219863,12.895096,-0.13487,2,1052,0.308796,86.987213
0,0.447615,19.816949,16.852702,-0.040282,2,1017,-0.990722,82.303947
0,0.478556,5.969167,11.285002,0.115682,2,1271,-0.29593,156.801407
0,0.495316,-34.063792,20.728417,-0.447098,2,1437,0.321663,269.501801
0,0.435757,-19.032015,18.413062,-0.413131,2,1444,-0.514661,192.425949
0,0.479439,1.167998,29.639601,0.004612,5,944,-0.321663,89.703133
0,0.451397,14.607749,11.30953,0.227726,5,917,-0.926389,114.0755
0,0.440929,14.052055,19.925218,0.315763,5,2050,-1.119387,47.960938
0,0.482707,4.27878,20.708035,0.027638,2,620,-0.501794,87.814201
0,0.540039,15.495566,12.473928,0.004227,6,611,-0.656193,188.972626
0,0.505789,5.166831,9.60276,0.034582,2,636,-0.051466,295.820984
0,0.437572,1.157886,19.901193,-0.322532,2,656,-0.012867,263.990997
0,0.529683,-4.905435,20.046456,-0.095895,2,692,0.180131,261.384338
0,0.404744,-3.862526,23.61653,-0.242732,2,719,-1.029321,249.443954
0,0.487066,-2.324575,20.588545,0.022803,2,997,-0.347396,223.602814
0,0.493689,0.25187,21.792347,0.436137,2,1025,-0.360263,198.10376
0,0.532047,-106.628038,14.005396,-0.345205,2,1244,-0.141532,162.349869
0,0.499309,14.31017,12.727499,0.124819,2,1063,-0.437462,100.491478
0,0.60139,-25.011527,22.918891,-0.147281,2,1046,0.733392,84.805573
0,0.438565,24.15794,16.633425,0.348861,2,1262,-1.106521,171.528854
0,0.623282,-57.148139,14.566147,-0.692161,2,1432,0.913523,287.378937
0,0.536441,-15.557794,17.020933,-0.064233,4,1428,0.025733,163.442932
0,0.394177,-24.638226,14.816062,-0.233371,2,914,-0.874923,118.610458
0,0.506785,-25.313978,18.932197,-0.781262,5,2184,1.170853,1.877877
0,0.437257,-15.114232,13.380605,-0.123361,5,2157,-0.823457,126.253838
0,0.479236,3.246725,23.573458,0.232903,2,1865,-0.488928,153.434952
0,0.418708,16.493178,23.18266,0.249785,2,1728,-0.836324,119.248825
0,0.456421,-2.778655,11.941358,0.032931,2,640,-0.173698,279.462311
0,0.385283,-1.609791,21.266045,0.077541,2,656.5,-0.926389,302.005371
0,0.540189,2.2169,23.703265,-0.013045,2,684,-0.0386,324.117859
0,0.464038,1.896375,18.674825,0.161551,2,702,-0.791291,337.306213
0,0.509824,-7.354351,16.241369,-0.133847,2,975,-0.173698,226.169144
0,0.505669,-6.860336,12.641979,-0.059848,2,991.5,0.289497,145.885529
0,0.466774,-20.394768,14.418144,-0.50366,5,2177.5,0.559694,316.397186
0,0.617632,-54.662318,11.776697,-0.445535,1,1830.5,1.022888,208.141602
0,0.437397,38.748952,11.612267,0.165258,2,1709.5,-0.752691,115.750473
0,0.549907,-35.930905,14.905694,-0.417624,2,1085,0.33453,218.77417
0,0.605932,-77.47916,11.581966,-0.406204,2,1084,0.29593,92.563766
0,0.453461,-1.889375,17.211244,-0.249035,2,1132,0.180131,245.772247
0,0.48949,18.025419,19.084741,0.639764,2,1147,-1.209453,185.300934
0,0.437463,17.42353,17.277359,0.491838,2,892,-1.955711,116.029594
0,0.584006,-57.610202,13.857452,-0.75562,5,2188,1.119387,292.067902
0,0.488551,-2.5973,28.951162,-0.251018,2,1731,-0.476061,104.782722
0,0.424383,-6.923343,15.725815,-0.064231,2,1708,-1.093654,122.005386
0,0.589709,-43.15465,20.908298,-0.868644,2,1079,1.556849,199.057709
0,0.503764,-0.292661,25.882299,-0.019699,4,1322,-0.244464,172.998734
0,0.465992,-6.509285,21.992181,-0.332445,4,1314,-0.128665,175.881805
0,0.46187,1.477527,29.214945,0.037689,2,1131,-0.128665,139.969742
0,0.48702,-7.056537,14.908681,0.00338,2,1105,-0.154398,135.924042
0,0.540128,-11.428792,19.585091,-0.069413,4,1283.5,-0.212298,168.407822
0,0.583414,-54.597763,11.145055,-0.448306,4,1293,0.771991,116.565048
0,0.487922,9.24954,18.062079,0.344539,2,1098.5,-0.501794,127.539436
0,0.484839,-19.654972,16.290449,-0.382698,2,1089.5,0.82989,155.136307
0,0.462509,-11.375089,13.670283,-0.270267,5,1961,-0.366696,180
0,0.46776,21.31223,12.919885,0.290178,5,1963,-0.559694,190.00798
0,0.480387,9.505496,12.183047,0.206856,2,849,-0.578993,106.557068
0,0.550411,-17.149214,17.139367,-0.518097,5,1943,0.733392,227.792709
0,0.506909,-31.349033,24.376768,-0.968577,5,2201,1.14512,247.54306
0,0.559485,-17.82658,17.613987,-0.43829,5,1926,0.681925,204.863693
0,0.545681,-9.365291,19.633066,-0.21759,7,696,0.463195,246.181351
0,0.483682,-7.571924,18.763919,-0.220241,2,723,0,237.308014
0,0.491026,19.50643,19.1334,0.294318,2,810,-1.100087,153.434952
0,0.445691,18.01046,15.545245,0.207369,2,985.5,-0.926389,128.571259
0,0.554669,-40.174357,20.455283,-0.422122,4,981,0.862057,7.284024
0,0.565813,-21.214159,28.637024,-0.639376,4,977,1.312385,6.556946
0,0.545061,-34.385179,17.212706,-0.679602,4,941,0.84919,342.783936
0,0.525753,3.183518,24.290178,-0.044111,3,687,0.360263,258.550659
0,0.468519,4.836771,18.339895,0.058784,2,718,-0.283063,271.005096
0,0.465778,13.574549,14.255288,0.043139,2,798,-0.669059,150.255112
0,0.436138,0.382895,38.636322,0.029315,2,860,-0.964989,136.952515
0,0.462009,13.283074,16.306671,0.323751,2,839,-1.093654,156.571304
0,0.460474,-19.250431,13.983166,-0.291384,5,968,-0.077199,133.830856
0,0.625308,-33.06248,23.968886,-0.476415,2,1567,1.788446,321.151855
0,0.530832,-37.860077,13.222282,-0.571959,2,1582,0.88779,305.537689
0,0.414936,20.600203,19.941176,0.599893,2,1614,-1.698381,111.87915
0,0.511972,-55.486223,15.584352,-0.725171,2,1651,0.862057,264.035522
0,0.550089,-29.307665,27.004295,-0.828061,4,1026,1.106521,345.256439
0,0.528719,-27.242337,20.624658,-0.993176,4,1010,1.093654,19.885164
0,0.559128,-109.537625,13.641873,-0.544162,4,992,0.360263,5.389312
0,0.537726,-62.47939,14.414769,-0.380273,2,987,0.476061,101.309929
0,0.559857,-30.796699,15.942707,-0.64929,4,972,1.299518,51.483074
0,0.512548,-2.811962,18.490724,0.106887,2,727,-0.308797,172.874985
0,0.480236,-13.296223,14.442264,0.144036,2,733,-0.437462,190.6539
0,0.460768,11.835696,16.700592,0.136078,2,734,-0.55326,177.563354
0,0.424623,-0.26168,30.28204,0.337015,5,792,-0.669059,132.510452
0,0.45195,6.745435,16.832915,-0.000433,2,783,-0.128665,205.253159
0,0.453337,6.229258,22.652744,-0.123464,6,836,-0.578993,107.216072
0,0.483169,-2.309032,15.554464,0.100411,6,832,-0.231597,270
0,0.522085,-34.551212,12.570887,-0.545281,2,1559,0.33453,221.308609
0,0.392118,-24.228516,15.336885,0.204852,2,1606,-1.402451,119.475891
0,0.607325,-40.154253,18.547462,-0.959953,2,1643,1.055055,270
0,0.524404,-7.378702,30.080223,0.104369,2,1074.5,0.077199,18.034286
0,0.495093,0.083134,13.965819,-0.168103,6,816.5,-0.675492,120.650665
0,0.564668,-22.69696,19.596944,-0.73466,2,1535.5,1.331685,221.820175
0,0.547571,-25.360004,16.167923,-0.311404,2,1087,0.476061,111.447739
0,0.599851,-36.491099,15.467655,-0.672986,2,1467,0.990722,310.030273
0,0.461193,-15.695558,14.258097,-0.263702,2,1483,-0.051466,162.897278
0,0.496006,-2.706312,14.38906,-0.027293,2,1168,-0.752691,172.942154
0,0.484476,-5.291511,9.363694,0.054305,2,1170,-0.270197,160.820999
0,0.53569,11.521033,14.735313,0.200291,2,1166,-0.141532,180.830322
0,0.586432,-40.075036,15.126911,-0.448037,2,1468,0.681926,209.054611
0,0.500762,-21.435818,15.337365,-0.307707,2,1458,0.321663,113.459023
0,0.438183,41.175507,12.16653,0.446445,2,1540,-0.977855,132.089157
0,0.423154,-7.189767,12.189994,-0.334445,2,1533,-0.308797,141.203445
0,0.546964,-12.222673,22.713175,-0.137855,2,1153.5,0.926389,171.869904
0,0.495123,1.338878,22.684812,0.024262,2,995.5,-0.540394,134.193069
0,0.504542,-12.320118,17.638512,-0.140061,2,972.5,-0.057899,118.495636
0,0.475112,16.977305,15.558778,0.258208,2,1292,-0.675492,155.170654
0,0.44772,12.881415,19.301968,0.196648,2,1299,-0.598293,194.264511
0,0.556886,16.810366,19.309635,0.397234,2,1528.5,-0.135098,89.325966
0,0.530036,-1.816463,15.350585,-0.082659,2,1523,-0.463195,180
0,0.463411,-10.809491,14.429272,-0.13412,2,977,-0.025733,106.049004
0,0.562186,-28.185093,21.459396,-0.73975,2,961,1.518249,174.093857
0,0.492116,-0.754544,18.708903,-0.000567,2,832,-0.347396,157.619858
0,0.443247,-7.614338,31.585578,-0.54491,6,841,0.823457,142.549423
0,0.371631,-2.393715,16.294366,-0.301039,6,814,-1.273785,114.90477
0,0.465364,-8.383109,19.330378,-0.147738,2,860,-0.771991,225
0,0.433006,-4.957219,25.212513,-0.199361,5,879,-0.874923,204.295776
0,0.441054,2.937859,25.284054,-0.110125,2,1300,0.167265,136.193497
0,0.527194,17.738834,9.505424,0.099956,2,1284,-0.823457,84.986885
0,0.414826,-0.447664,39.05759,-0.382845,2,1314,-0.836324,307.874969
0,0.483478,7.43334,20.639118,0.291204,2,952,-0.514661,144.188843
0,0.518689,-34.952023,11.887654,-0.475152,2,812,0.115799,205.201126
0,0.498713,-16.513648,32.774306,-0.991071,2,701,1.788446,329.981628
0,0.542419,-15.714296,30.512566,-0.251686,6,712,0.527527,357.043701
0,0.411789,8.066284,13.06519,0.008507,3,806,-0.952122,315
0,0.453249,-20.097807,21.27123,-0.032009,3,819,-0.604726,237.994614
0,0.497911,-0.790238,20.110324,-0.002917,3,864,0.656192,283.069305
0,0.438632,-28.914988,17.645372,-0.05678,2,875,0.051466,286.389526
0,0.449087,-6.007977,16.946245,0.044503,2,902,-0.540394,267.049225
0,0.42282,-1.902731,34.631463,-0.48596,6,936,-1.209453,242.18959
0,0.514243,15.317027,23.116096,0.595647,2,1276,-0.476061,120.343246
0,0.532655,0.881229,20.326387,-0.006762,2,1284,-0.205864,233.365891
0,0.50378,-45.521149,12.069434,-0.58195,2,1679,0.398862,222.064331
0,0.516087,-0.773265,32.243974,-0.06955,2,1570,0.064333,251.565048
0,0.526278,-15.782025,18.750909,-0.362489,5,1610,0.167265,235.30484
0,0.527972,-17.821846,13.57739,-0.499459,2,920,1.138687,141.340195
0,0.41965,-1.842264,19.100344,0.060783,2,919,-1.196586,63.17802
0,0.414163,32.768926,6.772886,0.10696,6,913,-0.636893,4.398705
0,0.449957,4.798259,22.766157,0.135372,6,924,-1.814179,212.300415
0,0.480814,4.105733,17.512026,0.253164,5,1348,-1.022888,167.307327
0,0.565633,-20.391366,22.445175,-0.534244,2,1667,0.559694,116.565048
0,0.644214,-67.31368,12.684217,-0.836471,5,1592.5,1.370284,321.952972
0,0.549657,-18.729413,17.413967,-0.182001,5,1592.5,0.385996,178.363419
0,0.480403,-18.2623,18.087223,-0.583677,2,1031,0.463195,205.559967
0,0.464522,-5.397449,25.471356,0.004516,2,1009,-0.25733,128.990997
0,0.488842,-11.332522,18.322578,-0.393934,2,754,0.501794,220.914383
0,0.491353,-7.760831,17.778112,-0.024228,2,741,-0.308796,152.049026
0,0.552142,-20.022902,18.808477,-0.45637,2,951,0.964989,352.303955
0,0.471215,6.113316,24.475627,0.18997,6,941,-0.205864,359.090607
0,0.424673,25.208525,18.091163,0.412602,6,945,-0.952122,228.012787
0,0.52653,-28.401781,6.930476,-0.164903,2,1011,0.102932,181.218872
0,0.492067,-21.921027,12.440776,-0.245806,2,1005,0.694792,125.537682
0,0.476629,1.64199,10.923057,0.088206,2,937,-0.270197,153.853165
0,0.510275,5.576692,12.1082,0.052634,2,928,-0.244464,141.340195
0,0.541152,-17.229591,16.769867,-0.27074,6,731,0.180131,227.60257
0,0.543993,-26.395036,19.029861,-0.484716,2,729,0.759125,87.709389
0,0.354026,24.462925,16.731128,0.230375,2,1165,-1.402451,126.792786
0,0.426215,7.3934,28.090246,0.390435,2,1442,-0.964989,129.88269
0,0.429083,25.114614,10.393611,0.417628,2,1427,-0.797724,159.362457
0,0.437747,1.263665,18.668772,-0.213687,2,1441,-0.450328,232.65065
0,0.588228,-53.331202,16.79696,-0.660864,2,1006,1.428184,248.008865
0,0.487796,-27.740397,12.146313,-0.229653,2,1001.5,0.328096,104.036247
0,0.568099,16.650419,15.214811,0.343343,2,924,-0.424595,97.125015
0,0.459333,1.24823,23.569786,-0.442695,2,1013.5,0.077199,199.510803
0,0.437299,46.57516,16.381012,0.410887,2,1014,-1.659781,191.504822
0,0.618705,-26.895086,26.486069,-0.585073,2,1623.5,1.331685,325.425812
0,0.639514,-44.632395,17.892813,-0.856351,2,1629.5,1.659781,337.067902
0,0.54743,-18.575597,20.077062,-0.379106,2,1421,-0.154398,202.270264
0,0.520873,-62.076157,13.84694,-0.575149,2,1422,0.945689,100.304848
0,0.437795,1.782331,20.352983,-0.231709,2,1422.5,0.154398,137.231171
0,0.445184,30.099808,15.719386,0.544093,2,1418.5,-1.350985,176.633545
0,0.445834,7.870765,26.956393,0.497509,2,1448,-0.405295,317.815552
0,0.5392,-14.289673,30.433784,-0.75845,2,1091,1.595448,356.804077
0,0.39781,22.634421,14.37539,0.200986,2,1003,-0.964989,42.397438
0,0.447319,-5.575842,25.959993,-0.331281,2,1032,-0.283063,309.289398
0,0.440258,24.937302,16.352961,0.161799,2,1131,-0.373129,120.762718
0,0.611544,-62.129693,14.636839,-0.602673,2,1641,1.119387,342.499146
0,0.595675,-31.227078,22.144925,-0.717667,2,1633,1.312385,350.537689
0,0.462345,21.058087,14.647754,0.395343,2,1327,-1.170853,135.987762
0,0.523013,22.931044,14.563833,-0.284994,2,1320,-0.180131,187.495865
0,0.473504,4.268153,17.165207,0.129647,2,1441,-0.231597,196.232346
0,0.527884,-15.629986,14.537849,-0.277684,2,1475,0.398862,201.614777
0,0.52685,-15.486557,10.563794,-0.101343,2,1480,0.115799,199.983109
0,0.487197,10.07161,15.499849,0.106676,2,822,-0.681926,142.305756
0,0.550643,-34.621982,10.794355,-0.380044,4,1105,0.25733,59.036243
0,0.425803,-41.697944,13.974842,-0.140655,2,1168,-0.192998,21.194056
0,0.547402,-180.04994,12.14574,-0.313602,2,1167,0.154398,12.652556
0,0.510928,-15.92945,27.530328,-0.981674,2,1102,1.067921,342.758545
0,0.443453,4.449014,36.551548,-0.331463,2,1092,-1.248052,208.539978
0,0.43484,16.769107,23.552241,0.191131,2,1111,-0.926389,163.460175
0,0.56117,-34.013658,18.448163,-0.725142,5,1631,0.733392,232.765167
0,0.491518,-24.747625,19.170726,-0.830357,2,1335,0.347396,57.050785
0,0.507011,-8.21293,14.188808,-0.294139,2,1315,0.373129,45
0,0.509004,-6.356163,11.125242,-0.312936,2,1277,-0.244464,52.305759
0,0.542641,-6.88477,9.898616,0.004445,2,1427,-0.115799,211.865982
0,0.425403,-25.855837,13.299876,-0.31683,2,1442,0.115799,247.714417
0,0.435115,8.486333,38.46283,0.343351,2,1407,-0.514661,138.764038
0,0.417749,33.864404,17.390137,0.279532,2,1386,-1.157987,145.64566
0,0.56063,-9.877368,18.203671,-0.066421,2,1113.5,0.250897,292.229614
0,0.516227,-47.458257,9.81507,-0.309805,2,1124.5,0.135098,291.037506
0,0.494251,1.805067,27.389028,-0.396365,2,1094.5,0.077199,331.484467
0,0.384742,8.209572,17.696493,0.171751,2,1100.5,-1.061488,300.068573
0,0.497163,1.410435,13.292656,0.198189,2,1259,-0.308796,189.78241
0,0.432233,9.425035,29.333616,0.285149,2,1266.5,-1.273785,196.975494
0,0.525083,-34.939621,12.223277,-0.428161,2,1423,0.675492,269.028992
0,0.528186,-55.686656,10.935991,-0.375264,2,1429,0.733392,200.224854
0,0.536919,-22.765719,15.678507,-0.345071,2,1458.5,0.598293,248.198593
0,0.370377,20.857774,10.434106,0.153637,2,1372.5,-1.042188,108.81189
0,0.463142,-10.35068,20.122896,-0.543834,2,1396,0.328096,276.546295
0,0.446984,-10.235696,20.744517,-0.278795,2,881,0.385996,163.810791
0,0.514286,-35.221558,11.19074,-0.14105,6,864,-0.283063,116.241348
0,0.4983,-2.011822,12.969638,-0.072061,6,848,-0.231597,71.565048
0,0.458113,-11.046663,18.67787,-0.513694,6,710,0.012867,120.749969
0,0.480441,-42.487983,15.379879,-0.445554,6,961,0.321663,339.02652
0,0.444837,-18.245765,13.243381,0.120161,6,961,-0.669059,347.005371
